        3959    99999999  801010015103SEP200904SEP2009  1236923123 3240100100031   1              3.70        1.30 .                                            
       70165    99999999  260010000608SEP200918SEP2009  1236965430 3240200100050   2             27.00        6.65 .                                            
          79    99999999  926010187427SEP200908OCT2009  1237165927 3240500100057   2             76.80       17.10 .                                            
         111      120143  160010207203OCT200903OCT2009  1237218771 1230100500072   1             26.10       11.90 .                                            
         195      120124  160010166308OCT200908OCT2009  1237272696 1240100400069   2            186.60       39.95 .                                            
         195      120124  160010166308OCT200908OCT2009  1237272696 1240100400142   2            338.80       84.85 .                                            
          10      121043  926012939513OCT200913OCT2009  1237327705 1220100100298   1             52.90       26.55 .                                            
          10      121043  926012939513OCT200913OCT2009  1237327705 1220100100617   1             37.30       18.75 .                                            
        2618    99999999  801010012513OCT200918OCT2009  1237331045 3240100100366   1             16.30        7.80 .                                            
          41      120145  160010152718OCT200918OCT2009  1237370327 1230100600031   1             88.50       42.45 .                                            
         171    99999999  160010155526OCT200930OCT2009  1237450174 3220100800001   2             77.20       18.35 .                                            
         171    99999999  160010155526OCT200930OCT2009  1237450174 3220101400349   1             11.90        4.80 .                                            
         908    99999999  905010002328OCT200901NOV2009  1237478988 2230100200004   1             99.90       50.05 .                                            
        1100    99999999  905010000831OCT200902NOV2009  1237507462 2230100400025   3             51.00        6.60 .                                            
        1100    99999999  905010000831OCT200902NOV2009  1237507462 2230100700009   1            568.10      289.95 .                                            
          79      121081  926010187401NOV200901NOV2009  1237517484 1240400300013   1             54.30       22.60 .                                            
          65    99999999  394010017616NOV200922NOV2009  1237664026 3230100200004   1             99.90       50.05 .                                            
          10    99999999  926012939516NOV200921NOV2009  1237670443 2240800200034   1             74.80       34.00 .                                            
          53      120190  160010325819NOV200919NOV2009  1237695520 1220200100129   3            240.00       39.45 .                                            
          10    99999999  926012939524NOV200929NOV2009  1237751376 2240100400043   1            279.30      138.10 .                                            
          56      121027  926011187128NOV200928NOV2009  1237789102 1210200300007   1             50.40       25.30 .                                            
           9    99999999  394010665902DEC200907DEC2009  1237825036 3240400300039   2             39.20        7.90 .                                            
           5      121041  926011457008DEC200908DEC2009  1237890730 1220101400265   2             74.20       16.55 .                                            
           5      121041  926011457008DEC200908DEC2009  1237890730 1220101400387   4             50.40        5.85 .                                            
          29    99999999  160010302009DEC200914DEC2009  1237894107 2220100700027   2            119.00       29.85 .                                            
       70187    99999999  260010003509DEC200914DEC2009  1237894966 2240200100050   2             19.98        6.650.300                                         
          23    99999999  926012667912DEC200917DEC2009  1237928021 2240800100074   3            949.80      126.70 .                                            
          23    99999999  926012667912DEC200917DEC2009  1237928021 2240800200037   3            164.40       23.75 .                                            
          41      120158  160010152717DEC200917DEC2009  1237974997 1240400300013   3            162.90       22.60 .                                            
          36    99999999  926012823718DEC200921DEC2009  1237989406 3230100100018   2            318.20       67.40 .                                            
       46966    99999999  260010001121DEC200922DEC2009  1238013821 3240200200026   3            312.00       41.65 .                                            
           9    99999999  394010665925DEC200930DEC2009  1238053337 3230100700008   1            514.20      250.70 .                                            
          41    99999999  160010152706JAN201010JAN2010  1238161695 2240100100477   2             17.00        3.30 .                                            
          63      121064  926012549206JAN201006JAN2010  1238168538 1230100200073   1             46.90       20.20 .                                            
          10      121106  926012939514JAN201014JAN2010  1238231237 1240700200021   1             19.60       10.55 .                                            
          88      121039  926010017917JAN201017JAN2010  1238255107 1220100100581   1             38.70       19.45 .                                            
         215      120127  160010272120JAN201020JAN2010  1238273927 1220100700022   3            170.70       24.10 .                                            
       70210    99999999  260010001524JAN201025JAN2010  1238305578 3240200100246   1             16.20        7.90 .                                            
          52      121025  926011623525JAN201025JAN2010  1238319276 1240100100305   1              8.90        4.10 .                                            
          89      121106  926011655125JAN201025JAN2010  1238319281 1240700100007   1             22.85        9.30 .                                            
         111      120127  160010207230JAN201030JAN2010  1238353296 1220101300001   2             67.20       14.95 .                                            
         111      120127  160010207230JAN201030JAN2010  1238353296 1220101400138   3            140.10       23.45 .                                            
          31      121044  926012842831JAN201031JAN2010  1238367238 1220100800001   1             38.60       18.35 .                                            
          19    99999999  394010654701FEB201006FEB2010  1238370259 3230100600028   1             96.70       48.45 .                                            
          41      120151  160010152702FEB201002FEB2010  1238377562 1230100600016   2            154.00       38.60 .                                            
          10      121073  926012939503FEB201003FEB2010  1238393448 1230100500094   1             86.60       34.10 .                                            
          19    99999999  394010654708FEB201013FEB2010  1238426415 3230100700011   1            283.30      116.85 .                                            
          52      121042  926011623509FEB201009FEB2010  1238440880 1220100100530   1             52.20       26.20 .                                            
          50    99999999  394010578114FEB201015FEB2010  1238474357 2230100700011   2            566.60      116.85 .                                            
          71      121054  926012413018FEB201018FEB2010  1238510159 1240300200009   1             48.70       18.15 .                                            
          71      121054  926012413018FEB201018FEB2010  1238510159 1240300300024   1             54.10       23.00 .                                            
          19    99999999  394010654724FEB201001MAR2010  1238553101 3240400200091   1            217.00       90.40 .                                            
          88      121033  926010017902MAR201002MAR2010  1238605995 1210201100004   1             47.90       20.90 .                                            
          88      121023  926010017906MAR201006MAR2010  1238637449 1240100400151   1            419.00      209.45 .                                            
          12      121069  926010371307MAR201007MAR2010  1238646479 1230100200043   1             56.70       27.25 .                                            
          90      121072  926011161407MAR201007MAR2010  1238646484 1230100300013   1             24.80        5.00 .                                            
          53      120121  160010325811MAR201011MAR2010  1238674844 1240100100508   1             48.30       19.25 .                                            
          12      121051  926010371311MAR201011MAR2010  1238678581 1240200100181   1            109.30       56.60 .                                            
          12      121051  926010371311MAR201011MAR2010  1238678581 1240200200080   2            187.60        9.40 .                                            
          10      121044  926012939512MAR201012MAR2010  1238686430 1220101400201   1             40.60       18.05 .                                            
        2806    99999999  801010008913MAR201017MAR2010  1238696385 2240100100312   2             36.20        7.70 .                                            
          53      120127  160010325816MAR201016MAR2010  1238712056 1220100100185   1             97.60       48.90 .                                            
          53      120127  160010325816MAR201016MAR2010  1238712056 1220100700002   1            186.80       89.10 .                                            
         195      120177  160010166319MAR201019MAR2010  1238735750 1240700400020   2            155.60       40.50 .                                            
         928    99999999  905010001626MAR201030MAR2010  1238797437 2230100100063   2            767.80      176.05 .                                            
          52      121024  926011623527MAR201027MAR2010  1238805678 1240100100714   1             92.80       39.85 .                                            
          52      121024  926011623527MAR201027MAR2010  1238805678 1240100400006   1            229.10      113.25 .                                            
          89      121039  926011655127MAR201027MAR2010  1238805703 1220101400285   1             59.40       27.05 .                                            
       14703    99999999  475010000228MAR201031MAR2010  1238812262 2220100100309   1             96.30       48.25 .                                            
       14703    99999999  475010000228MAR201031MAR2010  1238812262 2220101400373   1             51.80       23.65 .                                            
          88      121056  926010017901APR201001APR2010  1238846184 1220200100035   1             62.60       31.40 .                                            
       70187    99999999  260010003503APR201008APR2010  1238856867 2220101000002   1             17.70        8.00 .                                            
          39      121105  926012309904APR201004APR2010  1238870441 1240700200007   1              5.10        2.20 .                                            
        3959    99999999  801010015104APR201006APR2010  1238872273 3240100100434   1             16.40        8.05 .                                            
          89      121042  926011655109APR201009APR2010  1238910092 1220100100309   2            192.60       48.25 .                                            
          89      121042  926011655109APR201009APR2010  1238910092 1220101400363   2             78.00       16.95 .                                            
         215      120172  160010272112APR201012APR2010  1238928257 1240600100181   1             37.40       16.30 .                                            
          29    99999999  160010302017APR201021APR2010  1238968334 2220100100025   1             17.40        8.80 .                                            
          29    99999999  160010302019APR201023APR2010  1238985782 2240100100703   1             79.90       34.30 .                                            
          19    99999999  394010654721APR201026APR2010  1239003827 3230100600016   1             77.00       38.60 .                                            
       70221    99999999  260010001923APR201025APR2010  1239018454 3240200100073   1             22.30       12.60 .                                            
       70221    99999999  260010001923APR201025APR2010  1239018454 3240200200068   1            313.80      159.15 .                                            
          12      121030  926010371327APR201027APR2010  1239057268 1210200500006   2             48.00       11.95 .                                            
          29    99999999  160010302012MAY201016MAY2010  1239172417 2240100100148   2             51.60       10.95 .                                            
          39    99999999  926012309912MAY201017MAY2010  1239179935 2240700300002   1             21.99        7.25 .                                            
          52      121040  926011623514MAY201014MAY2010  1239194032 1220100100192   1             27.40       13.80 .                                            
          90      121020  926011161415MAY201015MAY2010  1239201604 1240100400129   3            712.20      111.00 .                                            
          29    99999999  160010302018MAY201022MAY2010  1239220388 2240100100184   1            190.40       88.80 .                                            
          20    99999999  926011893418MAY201024MAY2010  1239226632 3220200100190   3            190.50       29.95 .                                            
          63      121087  926012549221MAY201021MAY2010  1239248786 1240500100015   3            174.30       25.80 .                                            
          63      121087  926012549221MAY201021MAY2010  1239248786 1240500200093   1             41.70       19.75 .                                            
          41      120152  160010152723MAY201023MAY2010  1239258470 1240400200003   1              6.20        3.00 .                                            
          53      120143  160010325824MAY201024MAY2010  1239266107 1230100600038   1            112.50       54.95 .                                            
          45      121075  926010484729MAY201029MAY2010  1239312711 1230100600016   3            231.00       38.60 .                                            
          45      121075  926010484729MAY201029MAY2010  1239312711 1230100700011   3            849.90      116.85 .                                            
        1100    99999999  905010000830MAY201001JUN2010  1239320891 2230100200006   3            279.30       46.65 .                                            
          52      121037  926011623502JUN201002JUN2010  1239346133 1220100100273   3            116.40       19.50 .                                            
          52      121037  926011623502JUN201002JUN2010  1239346133 1220100300042   1            208.60       84.35 .                                            
         183      120143  160010076004JUN201004JUN2010  1239353855 1230100500066   1             12.70        6.10 .                                            
          89      121105  926011655105JUN201005JUN2010  1239368476 1240700100012   3             65.97        9.10 .                                            
          52      121105  926011623510JUN201010JUN2010  1239408849 1240700100017   2             53.20       11.40 .                                            
          29    99999999  160010302011JUN201015JUN2010  1239410348 2220100800071   1             32.80       15.70 .                                            
          88      121036  926010017911JUN201011JUN2010  1239416627 1220100800040   2            248.20       59.05 .                                            
         195      120127  160010166312JUN201012JUN2010  1239418524 1220100100536   2            408.80      102.30 .                                            
          41    99999999  160010152715JUN201019JUN2010  1239442095 2210201000198   2            120.20       26.80 .                                            
       17023    99999999  260010002122JUN201027JUN2010  1239498112 3240200200044   2             97.80       19.60 .                                            
          90      121040  926011161427JUN201027JUN2010  1239543223 1220100100635   2            172.80       43.30 .                                            
          90      121040  926011161427JUN201027JUN2010  1239543223 1220101300012   2             38.60        8.75 .                                            
          45      121127  926010484706JUL201006JUL2010  1239615368 1240800200002   1            178.88       71.55 .                                            
          88      121040  926010017916JUL201016JUL2010  1239693951 1220100900035   2             83.60       19.45 .                                            
          16    99999999  394010586519JUL201020JUL2010  1239713046 2230100500058   4             66.80        7.25 .                                            
          16    99999999  394010586519JUL201020JUL2010  1239713046 2230100500082   2            252.20       58.60 .                                            
          16    99999999  394010586519JUL201020JUL2010  1239713046 2230100600031   2            177.00       42.45 .                                            
          71      121073  926012413021JUL201021JUL2010  1239735632 1230100700009   2           1136.20      289.95 .                                            
          13    99999999  394010518923JUL201028JUL2010  1239744161 2240400200003   1              6.20        3.00 .                                            
          13    99999999  394010518923JUL201028JUL2010  1239744161 2240400300035   2             38.20        7.70 .                                            
          60      121036  926010126225JUL201025JUL2010  1239765451 1220101400004   2            211.40       48.15 .                                            
          60      121036  926010126225JUL201025JUL2010  1239765451 1220101400148   2             21.00        4.75 .                                            
          65    99999999  394010017628JUL201003AUG2010  1239785436 3230100600031   4            354.00       42.45 .                                            
        1684    99999999  905010000801AUG201004AUG2010  1239821232 2230100500013   2             18.80        4.75 .                                            
       54655    99999999  260010001302AUG201005AUG2010  1239823829 2240200200081   2            214.60       10.75 .                                            
          12      121090  926010371303AUG201003AUG2010  1239836937 1240500100043   2             52.40        8.85 .                                            
          12      121042  926010371308AUG201008AUG2010  1239874523 1220101400047   2             48.40       11.10 .                                            
          16    99999999  394010586516AUG201017AUG2010  1239932984 2220200200079   2            285.80       64.85 .                                            
          16    99999999  394010586516AUG201017AUG2010  1239932984 2220200300129   5            406.00       37.05 .                                            
          52      120732  926011623519AUG201019AUG2010  1239962634 1230100500080   2             50.00       12.20 .                                            
          53    99999999  160010325821AUG201023AUG2010  1239972644 2220101400237   1            102.90       46.90 .                                            
          90      121060  926011161423AUG201023AUG2010  1239994933 1220200300082   3            213.00       32.30 .                                            
          71    99999999  926012413030AUG201005SEP2010  1240051245 3230100100028   1            250.90      104.20 .                                            
          71    99999999  926012413030AUG201005SEP2010  1240051245 3230100200022   3            359.10       56.90 .                                            
          60      121066  926010126231AUG201031AUG2010  1240060066 1230100100062   1            141.70       61.00 .                                            
         544    99999999  905010000810SEP201011SEP2010  1240137702 2230100300023   1             36.00       15.00 .                                            
       70165    99999999  260010000615SEP201016SEP2010  1240173354 3240200100225   2            306.20       77.85 .                                            
          29    99999999  160010302017SEP201021SEP2010  1240187143 2240100400100   1            154.60      116.60 .                                            
          10      121039  926012939518SEP201018SEP2010  1240201886 1220101400339   1             32.30       14.75 .                                            
          52      121051  926011623528SEP201028SEP2010  1240283215 1240200100118   1            175.50       89.55 .                                            
          52      121051  926011623528SEP201028SEP2010  1240283215 1240200100164   2            112.20       28.15 .                                            
          52      121051  926011623528SEP201028SEP2010  1240283215 1240200100227   2            323.80       75.90 .                                            
          90      121071  926011161401OCT201001OCT2010  1240306942 1230100500056   1              8.00        3.50 .                                            
          90      121071  926011161401OCT201001OCT2010  1240306942 1230100600018   1             64.20       32.20 .                                            
         908    99999999  905010002302OCT201006OCT2010  1240314947 2230100600028   1             96.70       48.45 .                                            
          17      121074  926012330602OCT201002OCT2010  1240314956 1230100500094   1             86.60       34.10 .                                            
          10      121063  926012939507OCT201007OCT2010  1240355393 1230100600022   1             84.10       42.15 .                                            
          63      120733  926012549210OCT201010OCT2010  1240379679 1230100200004   1             99.90       50.05 .                                            
          63      120733  926012549210OCT201010OCT2010  1240379679 1230100500077   1            173.00       72.75 .                                            
          89      121140  926011655111OCT201011OCT2010  1240387741 1240800200020   1            187.20       85.15 .                                            
         183      120153  160010076017OCT201017OCT2010  1240430921 1240400200093   1            155.80       64.95 .                                            
          29    99999999  160010302019OCT201023OCT2010  1240446608 2220100100553   1             35.00       17.60 .                                            
          29    99999999  160010302019OCT201023OCT2010  1240446608 2220100700046   2            305.80       72.90 .                                            
          50    99999999  394010578119OCT201020OCT2010  1240447572 2230100200056   1            270.00      125.65 .                                            
          10      121036  926012939520OCT201020OCT2010  1240461993 1220100300020   1             11.30        4.55 .                                            
          10      121036  926012939520OCT201020OCT2010  1240461993 1220100800009   1             52.50       24.95 .                                            
          10      121036  926012939520OCT201020OCT2010  1240461993 1220101400276   1             68.40       31.20 .                                            
          29    99999999  160010302024OCT201028OCT2010  1240485814 2220101400290   1             74.80       34.10 .                                            
          63      121033  926012549226OCT201026OCT2010  1240509842 1210200500007   1             39.40       17.80 .                                            
          50    99999999  394010578127OCT201028OCT2010  1240512744 2240300100046   2             28.80        7.05 .                                            
          89      121061  926011655131OCT201031OCT2010  1240549230 1220200100012   1             58.70       28.25 .                                            
          19    99999999  394010654703NOV201008NOV2010  1240568966 3220200100226   1            133.20       66.70 .                                            
         215      120192  160010272105NOV201005NOV2010  1240581932 1210201000199   3            124.20       18.85 .                                            
        2788    99999999  905010000105NOV201007NOV2010  1240588370 2230100500082   1            126.10       58.60 .                                            
          16    99999999  394010586507NOV201008NOV2010  1240599396 2230100700002   1            220.00      135.00 .                                            
          16    99999999  394010586507NOV201008NOV2010  1240599396 2230100700004   1            360.00      199.00 .                                            
          63      121071  926012549207NOV201007NOV2010  1240604971 1230100600030   1             86.30       41.40 .                                            
          20      121069  926011893408NOV201008NOV2010  1240613362 1230100100017   1            175.30       74.95 .                                            
          88      121086  926010017918NOV201018NOV2010  1240692950 1240500100039   1             34.50       15.40 .                                            
         544    99999999  905010000829NOV201030NOV2010  1240782710 2230100500066   1             12.70        6.10 .                                            
         544    99999999  905010000829NOV201030NOV2010  1240782710 2230100600005   1            129.80       63.20 .                                            
         544    99999999  905010000808DEC201009DEC2010  1240856801 2230100600028   2            193.40       48.45 .                                            
         544    99999999  905010000808DEC201009DEC2010  1240856801 2230100600039   1            124.70       59.65 .                                            
        1100    99999999  905010000810DEC201012DEC2010  1240870047 2230100100015   2            213.80       45.50 .                                            
          52      121030  926011623512DEC201012DEC2010  1240886449 1210200200023   1             19.80        8.25 .                                            
          52      121044  926011623514DEC201014DEC2010  1240903120 1220100100592   2             62.20       15.65 .                                            
          52      121044  926011623514DEC201014DEC2010  1240903120 1220100100629   4            213.20       26.75 .                                            
          16    99999999  394010586522DEC201023DEC2010  1240961599 2230100200025   4           1103.60      125.25 .                                            
          16    99999999  394010586522DEC201023DEC2010  1240961599 2230100600015   1             78.20       39.20 .                                            
          24    99999999  926011578402JAN201105JAN2011  1241054779 3240800200021   2            195.60       42.45 .                                            
          89      121135  926011655103JAN201104JAN2011  1241063739 1240800200035   6            160.80       12.15 .                                            
         171      120134  160010155504JAN201104JAN2011  1241066216 1240200100225   2            306.20       77.85 .                                            
          53    99999999  160010325806JAN201109JAN2011  1241086052 3210200500002   3             37.80        5.70 .                                            
          53      120131  160010325813JAN201113JAN2011  1241147641 1240200200091   2            362.60       72.60 .                                            
         171      120136  160010155523JAN201130JAN2011  1241235281 1240300100001   1             72.60       36.25 .                                            
         111      120164  160010207224JAN201124JAN2011  1241244297 1240500100041   2            258.20       51.70 .                                            
         111      120164  160010207224JAN201124JAN2011  1241244297 1240500200042   2             81.20       19.35 .                                            
         111      120164  160010207224JAN201124JAN2011  1241244297 1240500200101   3            358.20       49.75 .                                            
        3959    99999999  801010015125JAN201126JAN2011  1241263172 3240100400004   1            102.40       51.15 .                                            
        3959    99999999  801010015125JAN201126JAN2011  1241263172 3240100400062   1            113.20       54.00 .                                            
          27    99999999  926010567028JAN201102FEB2011  1241286432 3240800200009   2            174.40       34.90 .                                            
        2806    99999999  801010008929JAN201108FEB2011  1241298131 2240100400058   1             37.40       29.65 .                                            
          12      121043  926010371305FEB201105FEB2011  1241359997 1220100100105   1            117.60       58.90 .                                            
         171      120124  160010155507FEB201107FEB2011  1241371145 1240100400046   2            656.60      165.95 .                                            
         171      120124  160010155507FEB201107FEB2011  1241371145 1240100400085   2            129.00       30.95 .                                            
          41      120131  160010152709FEB201109FEB2011  1241390440 1240200100046   2             36.20        9.15 .                                            
          18      121042  926011236116FEB201117FEB2011  1241461856 1220100100523   1             29.40       14.80 .                                            
         171      120127  160010155528FEB201128FEB2011  1241561055 1220101400088   5            192.00       17.50 .                                            
          24    99999999  926011578406MAR201109MAR2011  1241623505 3240700400017   1             46.90       21.95 .                                            
       70100    99999999  260010001509MAR201113MAR2011  1241645664 2240200200020   1            150.10       14.00 .                                            
          27    99999999  926010567009MAR201114MAR2011  1241652707 3240700400017   3            140.70       21.95 .                                            
          10      121040  926012939513MAR201119MAR2011  1241686210 1220100100235   1             32.60       16.40 .                                            
          92      121106  926011767616MAR201116MAR2011  1241715610 1240700200019   1             16.90        8.60 .                                            
          31      121025  926012842818MAR201118MAR2011  1241731828 1240100100410   1             22.70       10.40 .                                            
          31      121025  926012842818MAR201118MAR2011  1241731828 1240100100665   1             41.50       17.25 .                                            
       17023    99999999  260010002125MAR201130MAR2011  1241789227 3240200100211   1            121.00       60.65 .                                            
          56      121051  926011187105APR201109APR2011  1241895594 1240200100034   2             24.40        4.45 .                                            
          56      121051  926011187105APR201109APR2011  1241895594 1240200100050   1             13.50        6.65 .                                            
       46966    99999999  260010001107APR201108APR2011  1241909303 3240200200081   1            107.30       10.75 .                                            
          27    99999999  926010567009APR201114APR2011  1241930625 3220200100012   1             58.70       28.25 .                                            
          27    99999999  926010567009APR201114APR2011  1241930625 3220200100171   1             56.30       31.05 .                                            
          27    99999999  926010567009APR201114APR2011  1241930625 3220200200014   1             90.00       40.90 .                                            
         171      120152  160010155515APR201115APR2011  1241977403 1240400300035   1             19.10        7.70 .                                            
          10      121040  926012939518APR201118APR2011  1242012259 1220100300037   2            231.60       48.70 .                                            
          10      121040  926012939518APR201118APR2011  1242012259 1220101400032   2             19.20        4.85 .                                            
          45      121040  926010484718APR201118APR2011  1242012269 1220100300019   4            142.40       16.70 .                                            
          45      121040  926010484718APR201118APR2011  1242012269 1220101400216   3             73.80       11.30 .                                            
         183      120132  160010076021APR201121APR2011  1242035131 1240200200061   1            147.10       58.85 .                                            
          31    99999999  926012842825APR201129APR2011  1242076538 3220200200022   1             57.30       33.90 .                                            
          92      121086  926011767601MAY201101MAY2011  1242130888 1240500100017   3            160.50       23.75 .                                            
           5    99999999  926011457002MAY201107MAY2011  1242140006 3240100100159   1             31.40       13.90 .                                            
          90    99999999  926011161402MAY201104MAY2011  1242140009 2240100100434   1             16.40        8.05 .                                            
          90    99999999  926011161402MAY201104MAY2011  1242140009 2240100400128   1            192.40       89.90 .                                            
          90      121032  926011161403MAY201103MAY2011  1242149082 1210200300006   1             14.30        7.70 .                                            
          90      121032  926011161403MAY201103MAY2011  1242149082 1210200900033   4             56.80        6.45 .                                            
           5    99999999  926011457004MAY201109MAY2011  1242159212 3230100200029   2            446.60      101.65 .                                            
        2550    99999999  801010000904MAY201109MAY2011  1242161468 3240100100232   3              9.60        1.30 .                                            
        2550    99999999  801010000904MAY201109MAY2011  1242161468 3240100400080   1            222.00      110.95 .                                            
       46966    99999999  260010001105MAY201106MAY2011  1242162201 3240200100053   2            174.40       44.95 .                                            
        1033    99999999  905010000106MAY201110MAY2011  1242173926 3230100600026   3            355.80       59.40 .                                            
          41      120136  160010152708MAY201108MAY2011  1242185055 1240300100049   1             19.90        8.90 .                                            
       70079    99999999  260010003911MAY201114MAY2011  1242214574 3240200100230   2             29.40        6.65 .                                            
         171      120127  160010155513MAY201113MAY2011  1242229985 1220100100189   2            189.40       47.45 .                                            
       70187    99999999  260010003516MAY201121MAY2011  1242259863 2240200100157   2            706.20      196.15 .                                            
          10      121105  926012939516MAY201116MAY2011  1242265757 1240700100004   3             79.80       13.75 .                                            
          27    99999999  926010567005JUN201110JUN2011  1242449327 3240100100679   2             91.60       19.50 .                                            
          10      121071  926012939506JUN201106JUN2011  1242458099 1230100400007   1             12.20        4.90 .                                            
          34    99999999  926011137907JUN201113JUN2011  1242467585 3240100100690   2            403.00       86.10 .                                            
          34    99999999  926011137907JUN201113JUN2011  1242467585 3240100100737   5            239.50       20.65 .                                            
          31    99999999  926012842808JUN201112JUN2011  1242477751 3220200200036   2            120.40       27.40 .                                            
          31    99999999  926012842808JUN201112JUN2011  1242477751 3220200200077   2            277.60       63.15 .                                            
           5      121056  926011457010JUN201110JUN2011  1242493791 1220200100009   2            126.80       30.50 .                                            
          31      121067  926012842811JUN201111JUN2011  1242502670 1230100500056   2             16.00        3.50 .                                            
          31      121067  926012842811JUN201111JUN2011  1242502670 1230100500087   2            195.00       40.55 .                                            
       17023    99999999  260010002113JUN201118JUN2011  1242515373 3240200100057   4            168.00       20.25 .                                            
       70165    99999999  260010000615JUN201122JUN2011  1242534503 3240200100118   4            702.00       89.55 .                                            
          89    99999999  926011655117JUN201121JUN2011  1242557584 2240500200083   2            134.60       28.00 .                                            
         171      120130  160010155518JUN201118JUN2011  1242559569 1220100700023   1             73.99       44.250.300                                         
        2806    99999999  801010008918JUN201122JUN2011  1242568696 2240100100029   2            239.00       51.70 .                                            
        2806    99999999  801010008918JUN201122JUN2011  1242568696 2240100400098   3            755.40      125.85 .                                            
       70100    99999999  260010001520JUN201124JUN2011  1242578860 2240200100173   4           1937.20      247.70 .                                            
          12      121037  926010371323JUN201123JUN2011  1242610991 1220101400047   2             48.40       11.10 .                                            
          45      121109  926010484727JUN201127JUN2011  1242647539 1240700200009   2             56.00       11.35 .                                            
          90      121037  926011161428JUN201128JUN2011  1242657273 1220100100410   3             33.60        5.70 .                                            
          90    99999999  926011161402JUL201104JUL2011  1242691897 2240500100062   2            110.20       24.05 .                                            
          10      121107  926012939507JUL201107JUL2011  1242736731 1240700200010   3             80.70       10.30 .                                            
          24    99999999  926011578411JUL201114JUL2011  1242773202 3240600100185   2             70.20       15.60 .                                            
          27    99999999  926010567012JUL201117JUL2011  1242782701 3240500200081   3            403.50       56.05 .                                            
          10      121105  926012939517JUL201117JUL2011  1242827683 1240700300002   1             21.99        7.25 .                                            
          10      121027  926012939518JUL201118JUL2011  1242836878 1210201000067   2             60.60       13.50 .                                            
          41      120195  160010152719JUL201119JUL2011  1242838815 1210200500007   1             39.40       17.80 .                                            
          41      120195  160010152719JUL201119JUL2011  1242838815 1210200600056   1             50.40       22.75 .                                            
        2806    99999999  801010008919JUL201123JUL2011  1242848557 2240100100312   3             54.30        7.70 .                                            
       70165    99999999  260010000628JUL201129JUL2011  1242923327 3240200100081   2             16.60        3.65 .                                            
         171      120124  160010155530JUL201130JUL2011  1242938120 1240100200004   1             35.20       14.80 .                                            
          65    99999999  394010017603AUG201107AUG2011  1242977743 2240400200012   2            351.40       75.95 .                                            
        2806    99999999  801010008906AUG201110AUG2011  1243012144 2240100100615   2             25.80        5.45 .                                            
        2806    99999999  801010008906AUG201110AUG2011  1243012144 2240100400083   2            219.00       54.70 .                                            
          10      120733  926012939508AUG201108AUG2011  1243026971 1230100500082   2            252.20       58.60 .                                            
          41      120143  160010152710AUG201110AUG2011  1243039354 1230100600003   1             17.60        7.75 .                                            
          53    99999999  160010325811AUG201114AUG2011  1243049938 3220100300001   2            180.40       38.30 .                                            
          10      121032  926012939517AUG201117AUG2011  1243110343 1210200600067   2            134.00       28.90 .                                            
          10      121032  926012939517AUG201117AUG2011  1243110343 1210200900038   3             60.90        9.30 .                                            
         171      120159  160010155520AUG201120AUG2011  1243127549 1240400300035   1             19.10        7.70 .                                            
          45      120734  926010484722AUG201123AUG2011  1243152030 1230100400010   1             40.20       16.85 .                                            
          90      121089  926011161422AUG201122AUG2011  1243152039 1240500200003   2             47.60       11.40 .                                            
       70201    99999999  260010001224AUG201129AUG2011  1243165497 3240200100052   2            201.20       51.90 .                                            
       70201    99999999  260010001224AUG201129AUG2011  1243165497 3240200100116   3            658.50      124.90 .                                            
       70201    99999999  260010001224AUG201129AUG2011  1243165497 3240200100207   2            215.80       53.35 .                                            
          10      121061  926012939527AUG201127AUG2011  1243198099 1220200200018   3            199.20       30.25 .                                            
          10      121061  926012939527AUG201127AUG2011  1243198099 1220200300154   3            256.20       39.80 .                                            
         171      120141  160010155531AUG201110SEP2011  1243227745 1230100500004   2              6.40        1.35 .                                            
         928    99999999  905010001604SEP201108SEP2011  1243269405 2230100600030   1             86.30       41.40 .                                            
          27    99999999  926010567005SEP201110SEP2011  1243279343 3240500200082   2             78.40       16.45 .                                            
          31      121057  926012842806SEP201106SEP2011  1243290080 1220200100137   1             50.30       25.25 .                                            
          45      121065  926010484706SEP201106SEP2011  1243290089 1230100600015   1             78.20       39.20 .                                            
           5      121026  926011457009SEP201109SEP2011  1243315613 1210200500016   1             52.50       22.25 .                                            
          12      121051  926010371318SEP201118SEP2011  1243398628 1240200100053   1             87.20       44.95 .                                            
          69      121029  926011640220SEP201120SEP2011  1243417726 1210200700016   1             23.50        9.20 .                                            
          24    99999999  926011578425SEP201128SEP2011  1243462945 3240600100102   1             46.10       19.70 .                                            
          41      120195  160010152726SEP201126SEP2011  1243465031 1210200600067   2            134.00       28.90 .                                            
          11    99999999  394010859228SEP201102OCT2011  1243485097 3220200100002   2             78.20       19.65 .                                            
          89      121024  926011655101OCT201101OCT2011  1243515588 1240100400098   1            251.80      125.85 .                                            
          89      121024  926011655101OCT201101OCT2011  1243515588 1240100400125   1            114.20       44.60 .                                            
          31      121060  926012842807OCT201107OCT2011  1243568955 1220200300096   1            172.50       78.50 .                                            
         171      120138  160010155516OCT201116OCT2011  1243643970 1220200200035   1            101.50       46.25 .                                            
       70079    99999999  260010003916OCT201119OCT2011  1243644877 3240200100098   1             14.60        6.75 .                                            
          41      120124  160010152718OCT201118OCT2011  1243661763 1240100100463   2             29.40        6.05 .                                            
          69      121065  926011640218OCT201118OCT2011  1243670182 1230100500004   1              3.20        1.35 .                                            
